Filter,SWAF,NAF,TAF
FP, 0.0085, 0.054000, 0.030000
FP, 0.0085, 0.056000, 0.000000
FP, 0.0085, 0.056000, 0.000000
FP, 0.0085, 0.057000, 0.000000
FP, 0.0085, 0.059000, 0.000000
FP, 0.0085, 0.059000, 0.000000
FP, 0.0085, 0.059000, 0.000000
FP, 0.0085, 0.063000, 0.000000
FP, 0.0085, 0.050000, 0.000000
FP, 0.0085, 0.051000, 0.000000
FP, 0.0085, 0.139000, 0.115000
FP, 0.018, 0.120000, 0.095000
FP, 0.018, 0.113000, 0.186000
FP, 0.018, 0.500000, 0.091000
FP, 0.005, 0.064000, 0.000000
FP, 0.005, 0.063000, 0.000000
FP, 0.0045, 0.067000, 0.000000
FP, 0.0045, 0.081000, 0.032000
FP, 0.0045, 0.081000, 0.031000
FP, 0.0045, 0.077000, 0.028000
FP, 0.0045, 0.081000, 0.029000
FP, 0.0045, 0.079000, 0.030000
FP, 0.0045, 0.079000, 0.032000
FP, 0.0045, 0.051000, 0.000000
FP, 0.0045, 0.054000, 0.000000
FP, 0.0045, 0.077000, 0.000000
FP, 0.0045, 0.075000, 0.000000
FP, 0.0045, 0.075000, 0.000000
FP, 0.0045, 0.093000, 0.000000
FP, 0.0045, 0.091000, 0.000000
FP, 0.0045, 0.093000, 0.000000
FP, 0.0045, 0.095000, 0.000000
FP, 0.0045, 0.100000, 0.000000
FP, 0.0045, 0.095000, 0.000000
FP, 0.101, 0.231000, 0.000000
FP, 0.096, 0.188000, 0.000000
FP, 0.096, 0.038000, 0.029000
FP, 0.096, 0.038000, 0.029000
FP, 0.096, 0.038000, 0.029000
FP, 0.096, 0.079000, 0.000000
FP, 0.096, 0.073000, 0.000000
FP, 0.009, 0.073000, 0.000000
FP, 0.009, 0.073000, 0.000000
FP, 0.009, 0.073000, 0.000000
FP, 0.009, 0.275000, 0.254000
FP, 0.0055, 0.069000, 0.000000
FP, 0.0055, 0.069000, 0.000000
FP, 0.31, 0.200000, 0.063000
FP, 0.303, 0.188000, 0.063000
FP, 0.255, 0.111000, 0.061000
FP, 0.155, 0.105000, 0.029000
FP, 0.133, 0.105000, 0.029000
FP, 0.006526, 0.154000, 0.077000
FP, 0.0015, 0.138000, 0.034000
FP, 0.215, 0.833000, 0.000000
FP, 0.215, 0.048000, 0.000000
FP, 0.0005, 0.048000, 0.000000
FP, 0.015, 0.108000, 0.063000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.078000, 0.058000
FP, 0.0035, 0.095000, 0.050000
FP, 0.003, 0.115000, 0.045000
FP, 0.0025, 0.115000, 0.042000
FP, 0.072, 0.333000, 0.000000
FP, 0.081, 0.063000, 0.032000
FP, 0.082, 0.063000, 0.032000
FP, 0.025, 0.057000, 0.049000
FP, 0.025, 0.054000, 0.050000
FP, 0.024, 0.133000, 0.032000
FP, 0.024, 0.138000, 0.031000
FP, 0.013, 0.111000, 0.031000
FP, 0.013, 0.073000, 0.026000
FP, 0.013, 0.075000, 0.026000
FP, 0.013, 0.073000, 0.026000
FP, 0.013, 0.071000, 0.026000
FP, 0.013, 0.051000, 0.024000
FP, 0.0025, 0.079000, 0.031000
FP, 0.0025, 0.088000, 0.000000
FP, 0.001, 0.035000, 0.044000
FP, 0.001, 0.034000, 0.044000
FP, 0.001, 0.035000, 0.045000
FP, 0.001, 0.034000, 0.048000
FP, 0.001, 0.034000, 0.048000
FP, 0.001, 0.071000, 0.024000
FP, 0.001, 0.074000, 0.025000
FP, 0.001, 0.071000, 0.024000
FP, 0.001, 0.067000, 0.026000
FP, 0.001, 0.065000, 0.026000
FP, 0.001, 0.065000, 0.026000
FP, 0.001, 0.163000, 0.220000
FP, 0.0045, 0.080000, 0.042000
FP, 0.003, 0.075000, 0.024000
FP, 0.003, 0.073000, 0.024000
FP, 0.003, 0.073000, 0.023000
FP, 0.003, 0.083000, 0.023000
FP, 0.003, 0.083000, 0.022000
FP, 0.003, 0.088000, 0.023000
FP, 0.003, 0.061000, 0.023000
FP, 0.015, 0.057000, 0.026000
FP, 0.013, 0.057000, 0.025000
FP, 0.012, 0.086000, 0.048000
FP, 0.012, 0.083000, 0.052000
FP, 0.001, 0.043000, 0.029000
FP, 0.001, 0.043000, 0.029000
FP, 0.018, 0.087000, 0.059000
FP, 0.011, 0.067000, 0.029000
FP, 0.01, 0.045000, 0.029000
FP, 0.0055, 0.042000, 0.029000
FP, 0.0025, 0.039000, 0.000000
FP, 0.0025, 0.150000, 0.149000
FP, 0.441, 0.500000, 0.000000
FP, 0.441, 0.139000, 0.000000
FP, 0.441, 0.050000, 0.063000
FP, 0.441, 0.050000, 0.056000
FP, 0.441, 0.053000, 0.056000
FP, 0.441, 0.053000, 0.056000
FP, 0.441, 0.054000, 0.054000
FP, 0.441, 0.054000, 0.057000
FP, 0.441, 0.056000, 0.063000
FP, 0.441, 0.057000, 0.063000
FP, 0.109, 0.211000, 0.042000
FP, 0.019, 0.070000, 0.075000
FP, 0.024, 0.091000, 0.057000
FP, 0.002, 0.063000, 0.000000
FP, 0.019, 0.061000, 0.000000
FP, 0.022, 0.100000, 0.038000
FP, 0.029, 0.074000, 0.000000
FP, 0.01, 0.071000, 0.000000
FP, 0.015, 0.128000, 0.023000
FP, 0.015, 0.128000, 0.023000
FP, 0.005511, 0.059000, 0.023000
FP, 0.012, 0.400000, 0.000000
FP, 0.054, 0.100000, 0.061000
FP, 0.039, 0.100000, 0.059000
FP, 0.014, 0.143000, 0.050000
FP, 0.117, 0.375000, 0.056000
FP, 0.113, 0.214000, 0.056000
FP, 0.109, 0.214000, 0.056000
FP, 0.107, 0.154000, 0.056000
FP, 0.0015, 0.056000, 0.000000
FP, 0.008, 0.043000, 0.024000
FP, 0.005, 0.065000, 0.030000
FP, 0.0045, 0.063000, 0.029000
FP, 0.0045, 0.061000, 0.000000
FP, 0.001, 0.059000, 0.000000
FP, 0.001, 0.065000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.001, 0.061000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.001, 0.036000, 0.045000
FP, 0.001, 0.036000, 0.045000
FP, 0.001, 0.038000, 0.045000
FP, 0.021, 0.052000, 0.167000
FP, 0.021, 0.053000, 0.183000
FP, 0.021, 0.100000, 0.000000
FP, 0.015, 0.167000, 0.000000
FP, 0.013, 1.000000, 0.000000
FP, 0.095, 0.167000, 0.037000
FP, 0.095, 1.000000, 0.000000
FP, 0.011, 0.095000, 0.000000
FP, 0.006, 0.095000, 0.000000
FP, 0.006, 0.067000, 0.000000
FP, 0.006, 0.065000, 0.000000
FP, 0.006, 0.097000, 0.000000
FP, 0.006, 0.063000, 0.000000
FP, 0.006, 0.063000, 0.000000
FP, 0.006, 0.063000, 0.000000
FP, 0.006, 0.063000, 0.000000
FP, 0.006, 0.067000, 0.000000
FP, 0.056, 0.077000, 0.086000
FP, 0.059, 0.050000, 0.083000
FP, 0.043, 0.053000, 0.061000
FP, 0.043, 0.111000, 0.000000
FP, 0.043, 0.083000, 0.000000
FP, 0.043, 0.081000, 0.000000
FP, 0.043, 0.077000, 0.000000
FP, 0.043, 0.077000, 0.000000
FP, 0.043, 0.077000, 0.000000
FP, 0.043, 0.081000, 0.000000
FP, 0.043, 0.050000, 0.042000
FP, 0.0005, 0.051000, 0.021000
FP, 0.0005, 0.053000, 0.022000
FP, 0.0005, 0.049000, 0.021000
FP, 0.0005, 0.049000, 0.023000
FP, 0.0005, 0.049000, 0.023000
PASS, 0.0005, 0.649000, 0.000000
FP, 0.0005, 0.043000, 0.000000
FP, 0.0005, 0.044000, 0.000000
FP, 0.016, 0.091000, 0.050000
FP, 0.026, 0.100000, 0.034000
FP, 0.025, 0.100000, 0.038000
FP, 0.025, 0.100000, 0.038000
FP, 0.024, 0.097000, 0.036000
FP, 0.017, 0.069000, 0.033000
FP, 0.05, 0.262000, 0.175000
FP, 0.034, 0.213000, 0.169000
FP, 0.029, 0.119000, 0.102000
FP, 0.027, 0.116000, 0.071000
FP, 0.027, 0.065000, 0.000000
FP, 0.027, 0.063000, 0.000000
FP, 0.001, 0.255000, 0.103000
FP, 0.001, 0.045000, 0.000000
FP, 0.0035, 0.120000, 0.074000
FP, 0.025, 0.111000, 0.074000
FP, 0.019, 0.080000, 0.036000
FP, 0.011, 0.087000, 0.000000
FP, 0.017, 0.059000, 0.000000
FP, 0.017, 0.059000, 0.000000
FP, 0.015, 0.063000, 0.000000
FP, 0.005, 0.067000, 0.000000
FP, 0.0025, 0.071000, 0.000000
FP, 0.0015, 0.071000, 0.000000
FP, 0.001, 0.069000, 0.000000
FP, 0.001, 0.069000, 0.000000
FP, 0.001, 0.082000, 0.070000
FP, 0.001, 0.054000, 0.026000
FP, 0.001, 0.054000, 0.026000
FP, 0.001, 0.053000, 0.024000
FP, 0.002, 0.054000, 0.000000
FP, 0.002, 0.056000, 0.000000
FP, 0.002, 0.625000, 0.313000
FP, 0.061, 0.091000, 0.063000
FP, 0.0025, 0.063000, 0.000000
FP, 0.0025, 0.065000, 0.000000
FP, 0.074, 0.778000, 0.000000
FP, 0.074, 0.049000, 0.020000
FP, 0.074, 0.049000, 0.020000
FP, 0.074, 0.047000, 0.000000
FP, 0.018, 0.065000, 0.057000
FP, 0.013, 0.057000, 0.059000
FP, 0.013, 0.057000, 0.057000
FP, 0.0065, 0.056000, 0.028000
FP, 0.0065, 0.051000, 0.025000
FP, 0.0065, 0.053000, 0.024000
FP, 0.0065, 0.214000, 0.116000
FP, 0.329, 0.550000, 0.000000
FP, 0.0055, 0.333000, 0.043000
FP, 0.048, 0.120000, 0.032000
FP, 0.0025, 0.044000, 0.053000
FP, 0.0025, 0.045000, 0.027000
FP, 0.0025, 0.057000, 0.000000
FP, 0.0025, 0.061000, 0.000000
FP, 0.0025, 0.061000, 0.000000
FP, 0.0025, 0.061000, 0.000000
FP, 0.0025, 0.065000, 0.000000
FP, 0.0025, 0.088000, 0.000000
FP, 0.008, 0.086000, 0.000000
FP, 0.008, 0.081000, 0.000000
FP, 0.008, 0.081000, 0.000000
FP, 0.008, 0.075000, 0.000000
FP, 0.008, 0.075000, 0.000000
FP, 0.008, 0.095000, 0.141000
FP, 0.013, 0.044000, 0.000000
FP, 0.003, 0.056000, 0.026000
FP, 0.003, 0.049000, 0.020000
FP, 0.003, 0.049000, 0.019000
FP, 0.003, 0.051000, 0.018000
FP, 0.003, 0.054000, 0.000000
FP, 0.003, 0.054000, 0.000000
FP, 0.003, 0.105000, 0.028000
FP, 0.003, 0.103000, 0.028000
FP, 0.0055, 0.050000, 0.048000
FP, 0.006, 0.050000, 0.049000
FP, 0.015, 0.100000, 0.069000
FP, 0.013, 0.100000, 0.065000
FP, 0.0085, 0.048000, 0.032000
FP, 0.0085, 0.048000, 0.032000
FP, 0.0085, 0.048000, 0.031000
FP, 0.0075, 0.049000, 0.031000
FP, 0.003, 0.069000, 0.034000
FP, 0.0025, 0.071000, 0.030000
FP, 0.0025, 0.143000, 0.030000
FP, 0.0025, 0.071000, 0.029000
FP, 0.0025, 0.071000, 0.030000
FP, 0.0025, 0.069000, 0.030000
FP, 0.0025, 0.069000, 0.030000
FP, 0.0025, 0.074000, 0.027000
FP, 0.0025, 0.074000, 0.027000
FP, 0.001, 0.095000, 0.029000
FP, 0.001, 0.105000, 0.031000
FP, 0.001, 0.667000, 0.000000
FP, 0.013, 0.308000, 0.000000
FP, 0.003, 0.040000, 0.036000
FP, 0.003, 0.040000, 0.036000
FP, 0.0025, 0.042000, 0.036000
FP, 0.003, 0.042000, 0.043000
FP, 0.003, 0.047000, 0.000000
FP, 0.0045, 0.049000, 0.050000
FP, 0.0045, 0.069000, 0.000000
FP, 0.0045, 0.067000, 0.000000
FP, 0.0045, 0.067000, 0.000000
FP, 0.0045, 0.063000, 0.000000
FP, 0.0045, 0.071000, 0.000000
FP, 0.0045, 0.091000, 0.000000
FP, 0.0045, 0.091000, 0.000000
FP, 0.402, 0.273000, 0.143000
FP, 0.402, 0.042000, 0.023000
FP, 0.402, 0.042000, 0.023000
FP, 0.402, 0.042000, 0.022000
FP, 0.402, 0.045000, 0.000000
FP, 0.402, 0.044000, 0.000000
FP, 0.019, 0.079000, 0.056000
FP, 0.019, 0.074000, 0.000000
FP, 0.0025, 0.074000, 0.000000
FP, 0.0025, 0.074000, 0.000000
FP, 0.027, 0.129000, 0.059000
FP, 0.025, 0.061000, 0.050000
FP, 0.025, 0.057000, 0.040000
FP, 0.025, 0.065000, 0.051000
FP, 0.006, 0.071000, 0.075000
FP, 0.006, 0.045000, 0.000000
FP, 0.006, 0.045000, 0.000000
FP, 0.006, 0.045000, 0.000000
PASS, 0.006, 0.071000, 0.000000
FP, 0.006, 0.041000, 0.000000
FP, 0.006, 0.054000, 0.096000
FP, 0.062, 0.238000, 0.043000
FP, 0.007042, 0.048000, 0.050000
FP, 0.005517, 0.063000, 0.050000
FP, 0.005, 0.063000, 0.050000
FP, 0.005, 0.148000, 0.022000
FP, 0.039, 0.148000, 0.021000
FP, 0.036, 0.135000, 0.037000
FP, 0.033, 0.088000, 0.032000
FP, 0.006006, 0.111000, 0.042000
FP, 0.006006, 0.115000, 0.023000
FP, 0.021, 0.120000, 0.051000
FP, 0.035, 0.083000, 0.000000
FP, 0.039, 0.143000, 0.000000
FP, 0.0035, 0.091000, 0.060000
FP, 0.022, 0.026000, 0.054000
FP, 0.022, 0.049000, 0.053000
FP, 0.022, 0.049000, 0.054000
PASS, 0.026, 0.100000, 0.000000
FP, 0.002, 0.087000, 0.051000
FP, 0.002, 0.103000, 0.066000
FP, 0.063, 0.046000, 0.079000
FP, 0.371, 0.040000, 0.099000
FP, 0.002, 0.040000, 0.039000
FP, 0.053, 0.031000, 0.061000
FP, 0.055, 0.020000, 0.040000
FP, 0.055, 0.020000, 0.040000
FP, 0.013, 0.023000, 0.017000
FP, 0.0085, 0.023000, 0.016000
FP, 0.004, 0.088000, 0.115000
FP, 0.08, 0.042000, 0.074000
FP, 0.0025, 0.079000, 0.061000
FP, 0.004287, 0.040000, 0.053000
FP, 0.093, 0.061000, 0.069000
FP, 0.093, 0.095000, 0.020000
FP, 0.073, 0.093000, 0.081000
FP, 0.007, 0.065000, 0.025000
FP, 0.01, 0.064000, 0.051000
FP, 0.026, 0.064000, 0.033000
FP, 0.05, 0.068000, 0.038000
FP, 0.048, 0.073000, 0.041000
FP, 0.057, 0.070000, 0.039000
FP, 0.041, 0.077000, 0.047000
FP, 0.052, 0.075000, 0.043000
FP, 0.066, 0.077000, 0.044000
FP, 0.06, 0.081000, 0.044000
FP, 0.059, 0.083000, 0.045000
FP, 0.0095, 0.056000, 0.026000
FP, 0.035, 0.054000, 0.027000
FP, 0.044, 0.054000, 0.000000
FP, 0.098, 0.108000, 0.028000
FP, 0.04, 0.053000, 0.000000
FP, 0.041, 0.054000, 0.000000
FP, 0.041, 0.054000, 0.000000
FP, 0.042, 0.053000, 0.000000
FP, 0.028, 0.053000, 0.029000
FP, 0.08, 0.098000, 0.029000
FP, 0.075, 0.098000, 0.029000
FP, 0.035, 0.045000, 0.000000
FP, 0.036, 0.045000, 0.000000
FP, 0.017, 0.045000, 0.000000
FP, 0.011, 0.044000, 0.000000
FP, 0.01, 0.044000, 0.000000
FP, 0.01, 0.043000, 0.000000
FP, 0.01, 0.043000, 0.029000
FP, 0.01, 0.043000, 0.028000
FP, 0.0095, 0.043000, 0.000000
FP, 0.0095, 0.043000, 0.028000
FP, 0.009, 0.042000, 0.000000
FP, 0.008, 0.042000, 0.000000
FP, 0.002, 0.042000, 0.000000
FP, 0.002, 0.042000, 0.027000
FP, 0.0015, 0.043000, 0.000000
FP, 0.0015, 0.044000, 0.000000
FP, 0.0015, 0.044000, 0.000000
FP, 0.0015, 0.047000, 0.030000
FP, 0.0015, 0.047000, 0.030000
FP, 0.001, 0.043000, 0.000000
FP, 0.001, 0.043000, 0.000000
FP, 0.001, 0.043000, 0.030000
FP, 0.001, 0.045000, 0.031000
FP, 0.001, 0.045000, 0.030000
FP, 0.001, 0.047000, 0.031000
FP, 0.001, 0.044000, 0.031000
FP, 0.001, 0.091000, 0.032000
FP, 0.001, 0.048000, 0.033000
FP, 0.001, 0.048000, 0.000000
FP, 0.001, 0.048000, 0.000000
FP, 0.001, 0.050000, 0.037000
FP, 0.001, 0.050000, 0.000000
FP, 0.001, 0.053000, 0.034000
FP, 0.001, 0.054000, 0.033000
FP, 0.001, 0.054000, 0.032000
FP, 0.001, 0.056000, 0.033000
FP, 0.053, 0.044000, 0.056000
FP, 0.359, 0.220000, 0.048000
FP, 0.345, 0.078000, 0.057000
FP, 0.345, 0.080000, 0.051000
FP, 0.339, 0.078000, 0.053000
FP, 0.09, 0.115000, 0.079000
FP, 0.045, 0.042000, 0.030000
FP, 0.013, 0.091000, 0.038000
FP, 0.013, 0.091000, 0.038000
FP, 0.013, 0.093000, 0.040000
FP, 0.013, 0.093000, 0.040000
FP, 0.014, 0.093000, 0.064000
FP, 0.147, 0.094000, 0.100000
FP, 0.147, 0.094000, 0.103000
FP, 0.149, 0.094000, 0.100000
FP, 0.151, 0.094000, 0.100000
FP, 0.141, 0.065000, 0.075000
FP, 0.14, 0.065000, 0.077000
FP, 0.132, 0.044000, 0.075000
FP, 0.127, 0.045000, 0.025000
FP, 0.115, 0.045000, 0.000000
FP, 0.1, 0.045000, 0.000000
FP, 0.1, 0.059000, 0.016000
FP, 0.1, 0.059000, 0.015000
FP, 0.1, 0.054000, 0.029000
FP, 0.1, 0.055000, 0.029000
FP, 0.1, 0.053000, 0.060000
FP, 0.0065, 0.056000, 0.027000
FP, 0.006, 0.086000, 0.054000
FP, 0.006, 0.088000, 0.054000
FP, 0.174, 0.081000, 0.057000
FP, 0.172, 0.077000, 0.057000
FP, 0.179, 0.077000, 0.061000
FP, 0.178, 0.077000, 0.061000
FP, 0.178, 0.079000, 0.061000
FP, 0.175, 0.079000, 0.061000
FP, 0.172, 0.081000, 0.061000
FP, 0.173, 0.081000, 0.063000
FP, 0.169, 0.083000, 0.063000
FP, 0.189, 0.086000, 0.063000
FP, 0.194, 0.083000, 0.063000
FP, 0.304, 0.088000, 0.061000
FP, 0.146, 0.056000, 0.057000
FP, 0.131, 0.053000, 0.056000
FP, 0.078, 0.051000, 0.056000
FP, 0.08, 0.051000, 0.057000
FP, 0.071, 0.048000, 0.057000
FP, 0.12, 0.077000, 0.063000
FP, 0.012, 0.129000, 0.000000
FP, 0.0095, 0.100000, 0.000000
FP, 0.0095, 1.000000, 1.000000
FP, 0.288, 0.333000, 0.000000
FP, 0.288, 0.333000, 0.000000
FP, 0.288, 0.071000, 0.000000
FP, 0.288, 0.038000, 0.000000
FP, 0.288, 0.038000, 0.000000
FP, 0.288, 0.038000, 0.000000
FP, 0.005556, 0.125000, 0.000000
FP, 0.005556, 0.119000, 0.079000
FP, 0.005556, 0.083000, 0.000000
FP, 0.0025, 0.045000, 0.031000
FP, 0.002, 0.047000, 0.030000
FP, 0.0015, 0.049000, 0.031000
FP, 0.001, 0.047000, 0.031000
FP, 0.001, 0.048000, 0.031000
FP, 0.001, 0.048000, 0.031000
FP, 0.001, 0.047000, 0.000000
FP, 0.001, 0.047000, 0.000000
FP, 0.001, 0.077000, 0.043000
FP, 0.005, 0.111000, 0.000000
FP, 0.005, 0.111000, 0.000000
FP, 0.0045, 0.158000, 0.000000
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.042000, 0.000000
FP, 0.005, 0.041000, 0.000000
FP, 0.005, 0.041000, 0.000000
FP, 0.005, 0.041000, 0.000000
FP, 0.005, 0.041000, 0.000000
FP, 0.005, 0.042000, 0.000000
FP, 0.005, 0.021000, 0.000000
FP, 0.005, 0.086000, 0.167000
FP, 0.031, 0.071000, 0.069000
FP, 0.031, 0.164000, 0.164000
FP, 0.0005, 0.069000, 0.000000
FP, 0.0005, 0.069000, 0.000000
FP, 0.012, 0.190000, 0.037000
FP, 0.01, 0.190000, 0.038000
FP, 0.01, 0.160000, 0.038000
FP, 0.01, 0.088000, 0.085000
FP, 0.01, 0.087000, 0.083000
FP, 0.01, 0.059000, 0.000000
FP, 0.01, 0.035000, 0.029000
FP, 0.0045, 0.069000, 0.000000
FP, 0.002, 0.074000, 0.000000
FP, 0.0005, 0.067000, 0.029000
FP, 0.0005, 0.067000, 0.029000
FP, 0.0005, 0.067000, 0.029000
FP, 0.0005, 0.067000, 0.030000
FP, 0.0005, 0.067000, 0.030000
FP, 0.059, 0.111000, 0.031000
FP, 0.018, 0.074000, 0.054000
FP, 0.013, 0.080000, 0.057000
FP, 0.0015, 0.100000, 0.031000
FP, 0.0015, 0.095000, 0.031000
FP, 0.0015, 0.095000, 0.030000
FP, 0.0015, 0.098000, 0.000000
FP, 0.0015, 0.116000, 0.000000
FP, 0.066, 0.077000, 0.000000
FP, 0.065, 0.081000, 0.000000
FP, 0.064, 0.086000, 0.000000
FP, 0.065, 0.088000, 0.000000
FP, 0.065, 0.088000, 0.000000
FP, 0.065, 0.088000, 0.000000
FP, 0.065, 0.073000, 0.024000
FP, 0.065, 0.070000, 0.026000
FP, 0.065, 0.045000, 0.000000
FP, 0.065, 0.045000, 0.000000
FP, 0.065, 0.045000, 0.000000
FP, 0.065, 0.044000, 0.000000
FP, 0.065, 0.045000, 0.000000
FP, 0.065, 0.045000, 0.000000
FP, 0.011, 0.069000, 0.048000
FP, 0.011, 0.069000, 0.045000
FP, 0.011, 0.069000, 0.043000
FP, 0.004, 0.071000, 0.043000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.105000, 0.150000
FP, 0.018, 0.150000, 0.063000
FP, 0.018, 0.050000, 0.000000
FP, 0.018, 0.097000, 0.000000
FP, 0.018, 0.050000, 0.050000
FP, 0.001, 0.057000, 0.000000
FP, 0.001, 0.056000, 0.000000
FP, 0.001, 0.056000, 0.000000
FP, 0.001, 0.056000, 0.000000
FP, 0.001, 0.045000, 0.034000
FP, 0.016, 0.238000, 0.091000
FP, 0.016, 0.056000, 0.020000
FP, 0.016, 0.054000, 0.020000
FP, 0.016, 0.051000, 0.000000
FP, 0.016, 0.056000, 0.000000
FP, 0.016, 0.057000, 0.000000
FP, 0.0035, 0.069000, 0.029000
FP, 0.0035, 0.047000, 0.026000
FP, 0.0035, 0.043000, 0.000000
FP, 0.0035, 0.043000, 0.000000
FP, 0.0035, 0.068000, 0.000000
FP, 0.0035, 0.047000, 0.000000
FP, 0.008, 0.103000, 0.000000
FP, 0.0085, 0.105000, 0.000000
FP, 0.0085, 0.100000, 0.000000
FP, 0.0035, 0.095000, 0.000000
FP, 0.0035, 0.089000, 0.000000
FP, 0.0035, 0.064000, 0.000000
FP, 0.001502, 0.065000, 0.000000
FP, 0.001502, 0.594000, 0.355000
FP, 0.007, 0.056000, 0.024000
FP, 0.007, 0.054000, 0.024000
FP, 0.0055, 0.056000, 0.026000
PASS, 0.0055, 0.667000, 0.000000
FP, 0.002, 0.081000, 0.056000
FP, 0.002, 0.079000, 0.056000
FP, 0.002, 0.077000, 0.056000
FP, 0.009, 0.056000, 0.069000
FP, 0.0065, 0.056000, 0.000000
FP, 0.0065, 0.091000, 0.055000
FP, 0.345, 0.077000, 0.000000
FP, 0.431, 0.152000, 0.026000
FP, 0.211, 0.111000, 0.027000
FP, 0.146, 0.048000, 0.034000
FP, 0.116, 0.045000, 0.033000
FP, 0.097, 0.045000, 0.033000
FP, 0.0045, 0.094000, 0.103000
FP, 0.024, 0.067000, 0.000000
FP, 0.024, 0.051000, 0.000000
FP, 0.024, 0.065000, 0.000000
FP, 0.024, 0.061000, 0.000000
FP, 0.024, 0.069000, 0.000000
FP, 0.024, 0.069000, 0.000000
FP, 0.024, 0.051000, 0.000000
FP, 0.024, 0.263000, 0.125000
FP, 0.024, 0.263000, 0.125000
FP, 0.024, 0.061000, 0.000000
FP, 0.024, 0.059000, 0.000000
FP, 0.002, 0.050000, 0.027000
FP, 0.002, 0.047000, 0.026000
FP, 0.002, 0.044000, 0.025000
FP, 0.002, 0.130000, 0.151000
FP, 0.039, 0.077000, 0.075000
FP, 0.039, 0.077000, 0.073000
FP, 0.026, 0.083000, 0.081000
FP, 0.027, 0.083000, 0.056000
FP, 0.016, 0.083000, 0.056000
FP, 0.016, 0.045000, 0.041000
FP, 0.016, 0.045000, 0.041000
FP, 0.016, 0.044000, 0.041000
FP, 0.016, 0.063000, 0.000000
FP, 0.0035, 0.075000, 0.034000
FP, 0.011, 0.080000, 0.054000
FP, 0.001, 0.054000, 0.000000
FP, 0.0015, 0.054000, 0.000000
FP, 0.0015, 0.056000, 0.000000
FP, 0.0015, 0.065000, 0.000000
FP, 0.0055, 0.079000, 0.063000
FP, 0.0025, 0.059000, 0.032000
FP, 0.0025, 0.059000, 0.033000
FP, 0.0025, 0.056000, 0.033000
FP, 0.0025, 0.056000, 0.033000
FP, 0.0025, 0.059000, 0.028000
FP, 0.0065, 0.048000, 0.041000
FP, 0.006, 0.049000, 0.040000
FP, 0.006, 0.049000, 0.040000
FP, 0.006, 0.049000, 0.042000
FP, 0.005, 0.048000, 0.042000
FP, 0.002, 0.071000, 0.028000
FP, 0.006, 0.059000, 0.071000
FP, 0.062, 0.116000, 0.061000
FP, 0.012, 0.071000, 0.029000
FP, 0.012, 0.074000, 0.054000
FP, 0.0095, 0.063000, 0.027000
FP, 0.0095, 0.115000, 0.100000
FP, 0.009, 0.063000, 0.063000
FP, 0.0045, 0.053000, 0.037000
FP, 0.0045, 0.065000, 0.000000
FP, 0.0045, 0.065000, 0.000000
FP, 0.009, 0.047000, 0.000000
FP, 0.009, 0.047000, 0.000000
FP, 0.0055, 0.042000, 0.000000
FP, 0.0055, 0.038000, 0.000000
FP, 0.0055, 0.038000, 0.000000
FP, 0.019, 0.118000, 0.000000
FP, 0.019, 0.118000, 0.000000
FP, 0.021, 0.121000, 0.000000
FP, 0.02, 0.118000, 0.000000
FP, 0.014, 0.156000, 0.000000
FP, 0.013, 0.103000, 0.000000
FP, 0.013, 0.140000, 0.020000
FP, 0.013, 0.057000, 0.024000
FP, 0.013, 0.059000, 0.025000
FP, 0.0025, 0.042000, 0.030000
FP, 0.0025, 0.040000, 0.030000
FP, 0.0025, 0.042000, 0.029000
FP, 0.001, 0.042000, 0.029000
FP, 0.001, 0.043000, 0.029000
FP, 0.001, 0.043000, 0.029000
FP, 0.0065, 0.095000, 0.000000
FP, 0.0065, 0.065000, 0.000000
FP, 0.0065, 0.069000, 0.000000
FP, 0.0065, 0.044000, 0.000000
FP, 0.0065, 0.043000, 0.000000
FP, 0.0065, 0.044000, 0.000000
FP, 0.0065, 0.044000, 0.000000
FP, 0.0065, 0.043000, 0.000000
FP, 0.0065, 0.043000, 0.053000
FP, 0.0065, 0.043000, 0.053000
FP, 0.008, 0.054000, 0.000000
FP, 0.007, 0.056000, 0.000000
FP, 0.007, 0.045000, 0.000000
FP, 0.007, 0.047000, 0.000000
FP, 0.007, 0.048000, 0.000000
FP, 0.007, 0.049000, 0.000000
FP, 0.007, 0.070000, 0.000000
FP, 0.007, 0.048000, 0.000000
FP, 0.007, 0.048000, 0.000000
FP, 0.007, 0.122000, 0.059000
FP, 0.007, 0.051000, 0.024000
FP, 0.007, 0.068000, 0.032000
FP, 0.002, 0.047000, 0.000000
FP, 0.002, 0.047000, 0.000000
FP, 0.002, 0.047000, 0.000000
FP, 0.025, 0.043000, 0.000000
FP, 0.236, 0.042000, 0.000000
FP, 0.024, 0.044000, 0.000000
FP, 0.024, 0.042000, 0.029000
FP, 0.001, 0.044000, 0.029000
FP, 0.0025, 0.047000, 0.031000
FP, 0.002, 0.047000, 0.034000
FP, 0.002, 0.048000, 0.034000
